inch	1		kelly opened the door .
inch	1		the door opened .
inch	1		christopher opened the gate .
inch	1		the gate opened .
inch	1		christopher opened the hatch .
inch	1		the hatch opened .
inch	1		rebecca opened the lid .
inch	1		the lid opened .
inch	1		nicole closed the door .
inch	1		the door closed .
inch	1		elizabeth closed the gate .
inch	1		the gate closed .
inch	1		jason closed the hatch .
inch	1		the hatch closed .
inch	1		jason closed the lid .
inch	1		the lid closed .
inch	1		jessica shut the door .
inch	1		the door shut .
inch	1		nicole shut the gate .
inch	1		the gate shut .
inch	1		christopher shut the hatch .
inch	1		the hatch shut .
inch	1		michael shut the lid .
inch	1		the lid shut .
inch	1		david flung open the door .
inch	1		the door flung open .
inch	1		james flung open the gate .
inch	1		the gate flung open .
inch	1		elizabeth flung open the hatch .
inch	1		the hatch flung open .
inch	1		david flung open the lid .
inch	1		the lid flung open .
inch	1		rebecca broke the vase .
inch	1		the vase broke .
inch	1		jessica broke the glass .
inch	1		the glass broke .
inch	1		michael broke the bowl .
inch	1		the bowl broke .
inch	1		elizabeth broke the platter .
inch	1		the platter broke .
inch	1		jessica broke the window .
inch	1		the window broke .
inch	1		james broke the screen .
inch	1		the screen broke .
inch	1		rebecca shattered the vase .
inch	1		the vase shattered .
inch	1		kelly shattered the glass .
inch	1		the glass shattered .
inch	1		michael shattered the bowl .
inch	1		the bowl shattered .
inch	1		rebecca shattered the platter .
inch	1		the platter shattered .
inch	1		jason shattered the window .
inch	1		the window shattered .
inch	1		michael shattered the screen .
inch	1		the screen shattered .
inch	1		david cracked the vase .
inch	1		the vase cracked .
inch	1		david cracked the glass .
inch	1		the glass cracked .
inch	1		elizabeth cracked the bowl .
inch	1		the bowl cracked .
inch	1		michael cracked the platter .
inch	1		the platter cracked .
inch	1		james cracked the window .
inch	1		the window cracked .
inch	1		jason cracked the screen .
inch	1		the screen cracked .
inch	1		james chipped the vase .
inch	1		the vase chipped .
inch	1		elizabeth chipped the glass .
inch	1		the glass chipped .
inch	1		rebecca chipped the bowl .
inch	1		the bowl chipped .
inch	1		rebecca chipped the platter .
inch	1		the platter chipped .
inch	1		christopher chipped the window .
inch	1		the window chipped .
inch	1		michael chipped the screen .
inch	1		the screen chipped .
inch	1		david popped the bubble .
inch	1		the bubble popped .
inch	1		michael popped the balloon .
inch	1		the balloon popped .
inch	1		kelly popped the ball .
inch	1		the ball popped .
